tau1,tau2,tau3,tau4,p2,p3,p4,g1,g2,g3,g4,stabf
9.75916246764392,8.609449844241379,7.15079402938457,5.75732654355314,-1.55878558802058,-1.90764585549668,-1.17534214135832,0.094916995774738,0.335106693711192,0.9766616933157892,0.6873607384027479,1
6.5618889060531504,3.36170250597511,4.7850078819374815,3.3704090114662897,-0.5249024062127461,-1.1872009572119298,-0.6632329052291,0.32846576024165697,0.5490454793353929,0.18291491912681,0.0754487218204897,0
4.20064133523363,3.4939499249662,2.13830315024585,3.63797292110751,-1.6142539861199,-0.85417393014339,-1.97784685512797,0.0767053479358554,0.26283186361103306,0.833061447102944,0.572190587580128,0
6.434677010987,2.94702707822236,3.74606562183039,1.429772365652,-1.77566368908369,-0.817476828106109,-1.9181664047994,0.846744905322263,0.42352617425797706,0.586458050518917,0.4359939646017,1
2.77734719393161,5.38618235998075,7.72324277644216,8.41347393965151,-0.97487457932966,-1.18022938655785,-1.17155916542036,0.822572936328678,0.37729723610030097,0.6315773612059511,0.947802011538147,1
7.277492112501731,3.1714932321837206,2.66227384519986,3.5159298386118,-1.3150795482273998,-1.7227935327475898,-1.16072901877373,0.940877425011894,0.662777357313144,0.292593216397123,0.692286370919178,1
4.04808449498236,2.96342478400276,7.89150528521978,9.884480402775331,-0.904398603299761,-1.76440319082285,-1.06024663688237,0.7269703318192341,0.0750467381385481,0.212310710000322,0.260515977259044,0
3.20562584623832,0.7343542948641228,0.520455371450575,1.68525191460194,-0.927374337254244,-1.21863264103914,-1.06133042037992,0.90400286808883,0.224523012986532,0.0833594239138009,0.454253391757728,0
3.21365623841685,1.11113100788031,6.871791016731829,2.66255648465533,-0.8414522321496619,-0.764938776040403,-1.5073689764331102,0.9525202102932858,0.477757718022938,0.687488047157709,0.9984986229604828,1
4.12088703586799,2.7393651919951703,0.564127071883716,2.48414491245657,-1.54848407320562,-1.26993892552879,-1.1086023407643502,0.492895166561631,0.756480476226178,0.100426789744535,0.32999204465147497,0
3.99778616521666,3.91056041770162,2.80084528192772,0.520386805392918,-1.35009280422692,-0.589092773017369,-1.05829136823827,0.348946073706056,0.691095722833714,0.381508984769041,0.275271591915939,0
9.23469681095942,5.40755900162045,3.76159923331948,5.17246806484824,-0.550407644471922,-1.55388097074348,-0.623879799601063,0.625206959986782,0.08942212451292901,0.0720080936143105,0.172636291845309,0
7.28472594125259,4.62480877383408,5.3758864876303605,9.23510482728911,-1.96079646464146,-1.0711255408867602,-0.919830481613649,0.8890333963152459,0.63259017856413,0.8490566323381809,0.0862934095659642,1
1.6201369663184395,9.63416426960337,6.7005445026942505,0.6512391021261109,-1.02325215893168,-0.822820236304425,-0.6859696976925601,0.34339315870707804,0.631824692330506,0.492454745728064,0.93751686182642,0
0.790359759001446,8.145780772920551,2.40256047378726,9.1710901057833,-1.10760296615983,-0.727783481350506,-1.55090696248752,0.7908007744277741,0.332407750110577,0.28520851849587203,0.999185109174245,0
7.30976470710955,0.6788986231473512,3.12192752126688,0.974155443856504,-1.63580002782725,-1.4545349770826497,-1.34184052479081,0.35680567718375505,0.191537459151631,0.917209822324136,0.858202239883499,0
2.68824291456126,5.13228309848863,4.01743442351606,0.7552218652800541,-0.8563809573181559,-1.22564929606082,-0.6665235642995799,0.731221212306611,0.812772380732639,0.505010004608995,0.450854246980976,1
5.37475433254749,3.43739959117661,7.80495381056671,8.8475298752369,-1.77703100853778,-1.2612656599545,-1.12296451943627,0.7071665864013499,0.6151981116379549,0.5974874851753941,0.917927216197262,1
2.36403418940785,2.84203024897582,8.77639095893577,1.00890638463562,-1.3807186670766003,-0.943884230733838,-1.97537270820818,0.487837901488476,0.986505321063501,0.149286458176817,0.145984031957798,0
1.55303204787193,9.47104428638836,5.874216567631072,3.5176115082638697,-0.845224101549492,-1.1402844251153998,-1.06951203108284,0.6697337835712299,0.6568959505606221,0.548949809654834,0.736827784048876,1
3.89952177126213,4.23391327565622,4.700183814111281,6.9177150427715715,-1.8540959540255,-1.19660062866705,-1.56598115010131,0.570603604596322,0.87497067849319,0.809051807803094,0.269189100525043,1
0.962351241965999,2.8924532941388703,8.93627615482907,4.9837687752383895,-1.44476796727856,-0.508807238515723,-1.4704137450295,0.502177155363397,0.137076265651672,0.74732019998459,0.16625509399178198,0
9.33165060532407,6.60097125277698,1.05722325564398,2.48995433999754,-1.08485608876055,-0.7943910457304101,-1.86097155575278,0.200954925290546,0.7451770052328051,0.20622351668242,0.386329385330834,0
5.60953795231796,6.75873002838037,2.47063550666283,8.0052091454442,-1.4566459985122702,-0.923180487241841,-0.529476758581924,0.679584203158036,0.20746327846143,0.2058164191318,0.85680689162724,1
4.9432523751657005,4.75725186174524,4.529195658964929,4.31146881760033,-0.6793039169297321,-1.94525043456302,-1.73875601635578,0.551992766886477,0.51980022149591,0.7900260043433471,0.870938609855237,1
7.0651281448274315,2.8497673019417102,2.12877970204853,6.63156086628723,-1.74160803473786,-1.03083879771713,-0.5573267100640219,0.0645318533672171,0.6509391428047989,0.632273206811551,0.774212302900092,1
1.52973105171097,7.40991597314769,9.01208490531148,9.008486033371687,-0.770956864976429,-1.9269078672387496,-1.7580686216498402,0.42434469146764703,0.930784635851178,0.842836026610491,0.9753041368946208,1
4.93702099463296,7.64654768881442,4.6752649495463,4.693703657681018,-1.18585302588212,-1.97127690965899,-1.13682936841345,0.401075166447413,0.439765367971008,0.397401631520746,0.9430419244052672,1
8.393013483982081,9.22627095618587,9.170418345251619,0.9083817793661492,-1.52999398913207,-0.935923807207937,-0.6490847901111939,0.422673099295215,0.7805899041033392,0.14680284206184194,0.624656634937278,1
9.671986286102687,0.9022218365373208,6.8339451047647,9.775715068168608,-1.6039928214010302,-1.5610018135078898,-0.9785605165567371,0.741253064905532,0.433752578923062,0.2895248785718469,0.308762595541555,1
8.75436806257717,2.8222629602833904,2.97874742844494,4.2466740959416605,-1.39740167032214,-1.54328964629918,-0.8406290827960708,0.34546364173524297,0.682039665115763,0.32977692272382103,0.131876136218538,0
7.6964903648458,8.21695625209589,1.9209106425665,4.08899248916443,-0.576375562400394,-1.56247536050354,-1.15427910379923,0.43249295752982303,0.288224112291259,0.4363030282963449,0.4465735870187,0
4.66260468740866,3.2429238319846294,1.40743634500516,5.25638455612846,-1.00258181472613,-1.53212346876346,-1.2643859868169198,0.593701113264264,0.546835169096022,0.442329836586176,0.7780878873449459,1
2.50461198631877,7.0224976094034,9.04476552010741,8.7030548725343,-1.02186910608975,-0.6065215725788959,-1.54849947866591,0.479042642920627,0.19119652338909696,0.7122154014451629,0.16736376442016,1
2.72978441863918,1.52846250233199,8.71250778308845,3.74887211961717,-0.9355810227554642,-1.64962244045617,-0.82393432093187,0.372715933340634,0.305464191852212,0.957918808873425,0.599568602633659,1
6.455561484347251,2.51340935182825,9.73343647052594,8.4601533119268,-1.2363093824854,-1.09637828010633,-1.44436772138993,0.346529062426598,0.7420856537528059,0.34983019745931,0.753271274338065,1
5.535700747976098,2.30128803473705,1.43509078984977,6.01281527585229,-1.17665315359635,-0.8841632112281859,-0.521548223936756,0.489732385917014,0.816764925287178,0.47178290916323,0.6732986195216111,1
8.21486930968106,9.15020987070614,2.00435961688205,7.518700800293031,-1.297685192086,-0.597462269034039,-1.76582949018258,0.6355499438188039,0.7596470461966991,0.0550310795188625,0.855989774681119,1
9.61397914446728,9.540132455309609,6.28831602960771,2.94924039406435,-1.17742733298555,-0.512518829855043,-1.74221531948438,0.0736730598945357,0.6691650124867861,0.393752193522918,0.8390086225263341,1
0.6340521945298421,7.418026080462849,4.540508722893441,7.707225455553732,-0.8535228178444201,-0.725319833085185,-1.36933383761537,0.8208002823058729,0.7140279282770949,0.9033664835013968,0.109063240524462,1
6.05351157755574,1.59454625197264,3.56458174764785,8.47005036037255,-1.79609765532336,-1.79315668118903,-1.1111096772748998,0.9715075019337128,0.955480254497865,0.476815338154273,0.4294492147365561,1
6.48505262566155,1.1733901590318798,6.4958461203384505,3.0406692700639097,-1.1991867482843102,-1.32546348538229,-0.5504002790868859,0.34638423598931795,0.842693019629609,0.5014005620013979,0.229478006089702,0
8.903753013277553,7.095202575014429,5.6229062565806105,1.92000040439819,-1.96391834278883,-1.93998416068754,-1.7723597343098998,0.160153523076836,0.23954753805843104,0.41955928630929706,0.7636211961100309,0
5.62820015177983,2.5027661872279,5.580066578218241,1.6487324444878,-0.589209289157379,-0.8113577131623628,-1.67799179854606,0.0528939791072777,0.964319248326285,0.204578894446988,0.9948442503301048,0
5.87156381956134,3.4641868758937595,5.3579943372948495,8.60676089016682,-1.32902660785395,-0.735364142662811,-1.1187826274560402,0.934448480666371,0.44082125129081706,0.996105694606338,0.618963821348042,1
5.25733958315134,6.788495260488711,8.92380453778421,5.13839365739512,-1.22355217526359,-1.3644122840963502,-1.475504668195,0.296310842974565,0.75544955518231,0.533782309491396,0.0563107620523719,1
5.5994493745935285,1.21942839790918,3.4023653420115094,9.872556149362527,-1.41151632103305,-1.49221613560884,-0.724967885461915,0.50405514678244,0.41999377753845296,0.311670998943477,0.862640941330148,1
4.34277975725066,9.39771013895342,2.58382559872132,1.4223004801646102,-1.40478332520063,-0.6002230827087071,-0.7955616219886701,0.3705509448859921,0.504230073842233,0.5158134647917849,0.0901291452961753,0
3.17036536342666,0.977763593883021,5.50469981071131,2.33944594675143,-0.993360451522889,-0.84539027144931,-0.925617882740044,0.20716068626386105,0.555849860351537,0.146193632475946,0.987806101843212,0
0.77945133831955,4.82513127082952,7.701609428315541,4.0448364621689805,-1.0452626626382802,-1.1831596075196398,-0.782132966011215,0.381213602247504,0.166780420866751,0.0857847012677789,0.853723304286643,0
8.614012045190307,9.391632121115839,1.6126384388657902,2.83471674824344,-1.6673059800567298,-1.79494023857191,-0.548614185263135,0.154770586473461,0.30219182745982104,0.802315223721005,0.5737033208208051,0
7.9565311873668385,5.6196491085701386,9.081661432575313,5.414867999810691,-1.2820664427468402,-1.36748393873718,-1.18098478031746,0.7152971682591601,0.25645940057532696,0.4893994421106829,0.0864588429893367,1
8.41313754689581,6.94072686416917,2.28901657764947,4.436007457550598,-1.44737374251684,-1.04575045760989,-1.6721024747104298,0.883849977109201,0.505788717181261,0.457245016547937,0.43455678255788,1
2.9900405576247,5.595153036269151,5.81146948226992,6.562974493335051,-1.05501249569214,-0.505847466981527,-0.559541108967701,0.231056409737896,0.139181491061338,0.161090528838388,0.6585614727142121,0
1.5133018424131102,6.02695093490399,8.21314773066416,3.93761605424365,-1.39486432952726,-0.767121651783213,-1.13887262167924,0.39983220954842297,0.134262445078415,0.919537721967672,0.413717135322269,1
2.59713429195462,1.27382340198911,8.58147528843881,4.7880296535910185,-1.98715467994482,-0.650347681291902,-0.908533176857722,0.39791137631385,0.8929772453545379,0.451671974206789,0.617807351272363,0
2.88035665470627,7.79762461309816,1.0129614268324,3.1873416605505605,-1.8339665571796495,-0.5679146527057161,-1.3064509401637,0.244029592919787,0.255953894009393,0.692649182693329,0.9324951001501272,0
4.08915692064381,9.67888974783691,5.40715698838183,4.23701335671836,-1.78588512146565,-1.64367678003066,-0.988406587149738,0.614609715947824,0.3282626055520529,0.636173088330844,0.756803968924937,1
7.56163705753566,8.933701388453711,3.34344473296776,4.65071142934815,-1.15243508158455,-1.4039879883402802,-1.67476614713238,0.21400469536255806,0.8701977079502141,0.521203021760846,0.11966821288794903,1
6.91903787554421,1.21576179446599,9.04718711472778,6.294626784612451,-1.22977805874874,-0.506217497475259,-1.83880037035459,0.8190792224013961,0.834035608307261,0.6537123295061011,0.19997898298274105,1
7.44466532788144,5.29683665184962,9.16493701551037,2.98737089326809,-1.10704614482333,-1.2007387582350602,-1.46061629740505,0.177009830158997,0.280798798454389,0.455558202887832,0.0862391473179252,0
6.96823967601501,8.37776804390185,8.1432076787466,8.24257884983465,-0.557729135817965,-1.98703861250936,-1.4230177340097,0.794235661977221,0.361280367936037,0.880557253942591,0.7026319026361839,1
0.961654357349256,5.369980362826282,2.86779255153972,5.36355753784132,-1.4203104828232802,-1.55129234647549,-1.27455236710615,0.7236003744892869,0.443664592785182,0.7943695910933108,0.477226871579355,0
1.62651335843399,3.5889791162005604,8.106344358238362,4.33307662526444,-1.86267831852703,-0.795873239071912,-1.87679123365296,0.6955312370427221,0.144298904395724,0.263912190147714,0.730635349339813,0
8.45063220127149,8.61516917706642,1.32397006185951,4.26929126561998,-1.08045572173365,-1.35364813033778,-1.78453944432293,0.449871931838118,0.794575353877345,0.316672700018206,0.906069664281852,1
2.06003713907127,8.40114982767156,3.20165480000632,9.747564043891119,-1.90246651539619,-1.39946697246679,-0.75898775446231,0.423747873151381,0.18296369618817895,0.178790664740409,0.517955224758063,0
6.08974096732244,1.5489298299823702,2.2776138409195,8.35719931007302,-0.8785354816987879,-0.96703286167389,-0.9408486425264742,0.934078939862738,0.744699472887772,0.7735093334141558,0.704228761798577,1
6.177524670658691,6.645796639623669,6.523862582024231,4.01686722081216,-1.18152414411898,-0.59247020208285,-0.776435281481652,0.192775543493711,0.5945971578646021,0.0753269183001609,0.871882625195506,1
5.04833312935805,7.259356966307349,2.05706322047098,7.056627053768492,-1.4317622166338,-1.3359941105060902,-1.22116985877262,0.124435660460487,0.756308672082984,0.678940724254847,0.381787720926914,1
2.30436853890546,2.61672916841414,7.44738257939479,7.745521471883,-0.8828069251657,-1.36549049996247,-1.89655150669821,0.987264377760642,0.958257813108148,0.272538545821845,0.524581158319236,1
1.02465977890918,9.08312282345596,2.41403833128947,2.57646708476101,-1.22142938691849,-1.7563123971173502,-0.747922033497668,0.6339201127000289,0.205281872492168,0.462850414646113,0.28340517560198303,0
9.29837459495437,4.8164442597438,6.447017454664941,5.186356010057639,-1.04218599162262,-1.87164133069498,-1.96313001251753,0.5691452105385,0.8126950443549821,0.363265167323875,0.304259343590953,1
9.13020482812068,9.06949754390236,4.60056064351626,7.069151462488168,-1.2760330365483,-1.16950291575079,-0.549586737788515,0.0916239277397538,0.974048076760188,0.0805833176229952,0.396678812910275,1
4.87851114665503,4.96299513885803,7.8696316403926305,4.4818886975607,-1.4841545560856202,-0.967112170910649,-1.6904502716477998,0.8696317421199671,0.301410605483836,0.9884576716840692,0.373135325815885,1
8.20654246840371,5.03920927131798,5.30470098514988,2.87502802057926,-1.29064120325164,-0.7246057996271059,-1.8837633678817,0.42563810917163497,0.521748755495175,0.8947397706353409,0.38341506050288,1
9.063979285586528,1.08666564830324,2.70764208472883,1.89040798530085,-1.6734592164233,-1.3641059511656202,-1.9632750931323897,0.705914985171698,0.418776068835442,0.903556152764994,0.8766658361010699,0
1.91479405555046,4.99393315539501,6.32131508648446,7.802198121790321,-1.1460639403434,-1.83513222654791,-1.4531908468934398,0.8559109634104849,0.637068417168548,0.8335140013921399,0.4407234458231271,1
3.5094365275165296,4.172499895999589,3.28683880988688,7.2989692678815485,-0.736557697031414,-1.55549171249719,-0.858611440764752,0.723936314981161,0.49452623595538,0.788577280388431,0.673092265710384,1
5.601319722630429,5.66229174400693,2.23930581813006,2.1635911838521498,-1.56155816786991,-1.3688255742432498,-1.3468346704899197,0.581833188780384,0.3754633362365461,0.684717399441448,0.231221099300385,0
6.71587008224605,7.25544361556696,1.38591080758263,3.4674476846944,-0.8044195315993969,-1.98641812911324,-1.44905334254743,0.123640466676998,0.774072683933413,0.202742908963872,0.734841789725572,1
4.42918725044749,9.56683667480674,2.79994442807751,3.0866048834734903,-0.8778312335189781,-1.3998866523321298,-1.29893691344818,0.614719502146364,0.150219509625273,0.9803517963075428,0.30534829581072603,0
2.01301474599839,6.50888737714618,2.2067498647900896,2.2085653341736298,-1.669469782955,-0.8790541173983599,-1.12361625887018,0.9142656652682092,0.796337090029873,0.784588375191609,0.60874999785565,1
6.3213617645475315,8.10257971779293,0.817442495078011,5.59031047478081,-1.2838736250599,-1.09109154391434,-0.846272945223725,0.949279129749542,0.15501391077792,0.852879881952627,0.6852154547647281,1
1.3647268456865702,4.23450861866131,5.98712875866225,2.47264300175284,-0.79872395749311,-1.12956777286752,-1.94869048781164,0.26686705512588105,0.705655568554229,0.6962367650789381,0.3932792000487679,1
4.8501496941703,8.49414735373807,7.13115450636275,9.182932978387573,-1.02624135142796,-0.618534478346084,-1.85141378154394,0.221908200425064,0.7490198340946821,0.7120039355395259,0.5841418448562701,1
3.23802135259846,2.9483486689084204,5.479588105980411,8.37952456635268,-1.83567350892805,-0.863834980534669,-1.8310541409723704,0.3282752603505269,0.597226617442224,0.32052442663569103,0.908490303881381,1
9.948596883614991,5.09942867687172,1.44020211563357,7.26629259531106,-1.08419537518977,-1.48947899097195,-1.27380534109208,0.995784453635826,0.655017929706506,0.607749036323692,0.94794972530138,1
7.35219366382643,9.70164774291206,6.80290646520449,4.96863124667737,-0.7562732842426508,-0.986602088375378,-1.16835348707325,0.73315706080633,0.6398505047758989,0.732621233519876,0.295528024988198,1
5.22091545048805,5.933395107595412,9.57190632257591,5.65274428672536,-0.7558731713850629,-1.41042179737046,-1.32074185595398,0.371090013378748,0.5534930219359749,0.98126988062324,0.566453476041479,1
2.47770628929435,3.671894725591681,1.61371011409223,3.460586138792709,-1.68823076503829,-1.93113570078549,-1.9246369541401005,0.783915253733494,0.489622475665645,0.276417056005171,0.6872666188558709,1
4.38430948181684,4.04286226180444,7.639999864412018,8.117153782620619,-0.609163822433469,-0.534838547561213,-1.14370633304199,0.5441274203213989,0.6845408193448271,0.3616662267210471,0.640059702093481,1
7.00718480341928,4.05741289903171,2.76089371693343,9.80777650923835,-1.11060570350472,-0.510138861365966,-1.16505802901388,0.074031123487365,0.171417059908862,0.546139053218673,0.6842577771598799,0
4.91478701654356,3.77560665370601,5.1525584153095005,1.76428084293071,-1.07498845039899,-1.3990365772625,-1.84937639020383,0.160609337976126,0.14603671116125,0.620637462836419,0.835437346529404,0
9.00013232891541,6.65792212188946,1.37795091821419,7.18682824583993,-1.34689723422027,-1.66357917374903,-1.5905034748667402,0.8746716145066941,0.908445016236352,0.569062946539832,0.483617526739831,1
8.12478505202467,9.99498842202375,7.8713672870111395,6.2600985117417585,-1.2626217581483998,-1.6079628399073798,-1.70595403290432,0.67997177872744,0.8670746981018191,0.8835855634694971,0.354682460724531,1
4.47789615181807,2.1595815183094,3.57689689965592,1.79584584373885,-1.54036922149621,-0.882204831202352,-0.529198199447209,0.7025992460830219,0.39786050292263503,0.7850964909484741,0.643629575397432,1
3.196220595709,5.129570798331581,5.24663689741754,1.5778998938865605,-1.1077500412660402,-1.8308567026647904,-1.82910987747094,0.6361423295532521,0.727234262894857,0.703491942404298,0.8353315768189811,1
5.45040217157305,5.75573994761464,9.94208922583031,0.9973503647089592,-1.28987193560724,-1.9213071097514,-1.77300183512792,0.348850875222383,0.245293399611302,0.698070781110154,0.8465032413990842,0
2.54994890751335,3.97111766445978,7.4243020747991215,2.11074501963382,-0.991409749967547,-1.44322034684077,-1.49774575021927,0.909693186223926,0.347898878176454,0.7884382106244521,0.558681829985615,1
1.4531483416267,6.2733227744986495,5.37907829673651,8.82566922973564,-0.587962408186251,-1.04562787605949,-0.980071675578016,0.23972578101977804,0.126579180218461,0.584334585048597,0.416648473865052,0
8.04598623472653,9.232869091763671,8.857011404519419,6.74247150640797,-0.593113197507442,-1.97252148665214,-0.699979516085133,0.161228761093375,0.7810817560030259,0.17904405413926106,0.679729551251455,1
6.77803020510673,9.78599365093302,2.44259159171312,7.79599801551806,-1.13494643656745,-1.34491404057075,-1.8304593454764,0.606596764248074,0.764701249656791,0.747840608143999,0.0729734269731771,1
3.34433171550621,8.81463769583929,4.3492892326354,8.50142831559574,-0.7404333349854921,-1.23717122470402,-1.87827615460063,0.530247186901981,0.515505978698153,0.521706682566175,0.5037785546526949,1
7.21877613495553,2.06810667927043,6.3378156403081,0.929185755422385,-0.564439040226349,-0.523021213256754,-0.555399386978324,0.308757746358982,0.299144887833133,0.7629496517536379,0.640147048302959,0
8.776150489020281,2.42636484380388,7.58009528030204,6.284429922155089,-1.92404218553579,-1.8417578869971896,-0.8124765493797951,0.574528878788629,0.804816770506683,0.6394384137238001,0.107495746145386,1
9.655556852846649,5.7966578771440105,3.79659434324184,1.3894549089192805,-0.966976419160538,-1.34966192695975,-1.6486065177305298,0.0847875447883154,0.595080116915099,0.771119877998226,0.172236806551095,0
5.20954761342799,8.56640290437678,3.3641995705404,5.516665107614871,-1.41854506857385,-0.525065172935999,-1.0447441151817398,0.639940134779431,0.20562981806834504,0.9677879057121792,0.191297653067752,1
3.62337084405554,4.57447435072137,7.38827418381884,2.78713345288279,-0.664184418086649,-1.49963349889209,-1.57649866437077,0.3943160346909621,0.5409077171706429,0.366448810092841,0.577493100799719,1
3.75964751838596,2.36375751845191,7.04474524567956,2.62621135907135,-1.1550454468766498,-1.03211739239836,-1.7948012888645402,0.972874340124028,0.766798614126249,0.564926094363375,0.418771522064303,1
8.784617929801989,7.34364412933617,9.416013388667697,6.14563920374825,-1.8263792412765,-1.2535818090623898,-0.510666150990978,0.8657826648476641,0.356035784238524,0.5248027734455579,0.7252745926867551,1
1.06294936766225,1.61990103843443,2.8974336954596502,5.97740973934319,-1.23673345058274,-1.2419750469509498,-1.86044769805437,0.270349103157541,0.650620752655321,0.485804099506335,0.24337315071565,0
4.66040700731878,8.29243261305443,8.25217984838346,7.24145598748649,-0.665196309644438,-0.559672970641556,-1.96459870549559,0.39714631728038496,0.62887488958568,0.59373082486357,0.194468920623913,1
